PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010)
Sigla,Código,Município,2021,
MG,3105905,Barroso,112006.207789129,
MG,3106002,Bela Vista de Minas,173400.235663558,
MG,3106101,Belmiro Braga,2922.68043797323,
MG,3106200,Belo Horizonte,7538999.33989545,
MG,3106309,Belo Oriente,670413.224175482,
MG,3106408,Belo Vale,53528.7918579125,
MG,3106507,Berilo,1357.00878983999,
MG,3106606,Bertópolis,480.344700634795,
MG,3106655,Berizal,1540.93086180317,
MG,3106705,Betim,6793848.40148242,
MG,3106804,Bias Fortes,341.702935728542,
MG,3106903,Bicas,13517.338674715,
MG,3107000,Biquinhas,882.265776676154,
MG,3107109,Boa Esperança,40533.3437325752,
MG,3107208,Bocaina de Minas,2216.8678166323,
MG,3107307,Bocaiúva,148711.264942592,
MG,3107406,Bom Despacho,140394.159470085,
MG,3107505,Bom Jardim de Minas,4458.47641959468,
MG,3107604,Bom Jesus da Penha,6343.91106086187,
MG,3107703,Bom Jesus do Amparo,2283.62125899457,
MG,3107802,Bom Jesus do Galho,3676.10740281731,
MG,3107901,Bom Repouso,3717.18644427101,
MG,3108008,Bom Sucesso,16687.8937832782,
MG,3108107,Bonfim,8287.69661328488,
MG,3108206,Bonfinópolis de Minas,8223.27720736885,
MG,3108255,Bonito de Minas,1165.61780124887,
MG,3108305,Borda da Mata,26861.4918451195,
MG,3108404,Botelhos,9822.0921730386,
MG,3108503,Botumirim,5766.00363677452,
MG,3108552,Brasilândia de Minas,9612.9625074561,
MG,3108602,Brasília de Minas,11348.5520088751,
MG,3108701,Brás Pires,817.846370760117,
MG,3108800,Braúnas,68579.1256705134,
MG,3108909,Brasópolis,6501.22511733799,
MG,3109006,Brumadinho,1342282.88709341,
MG,3109105,Bueno Brandão,4120.50794218011,
MG,3109204,Buenópolis,3178.49083248039,
MG,3109253,Bugre,1161.88334293489,
MG,3109303,Buritis,32449.6419046911,
MG,3109402,Buritizeiro,11639.839757365,
MG,3109451,Cabeceira Grande,60825.4565961267,
MG,3109501,Cabo Verde,10073.2344946533,
MG,3109600,Cachoeira da Prata,1649.69696019763,
MG,3109709,Cachoeira de Minas,118169.931236341,
MG,3109808,Cachoeira Dourada,3547.26859098523,
MG,3109907,Caetanópolis,41735.3725023853,
MG,3110004,Caeté,134574.472995047,
MG,3110103,Caiana,1430.29753425171,
MG,3110202,Cajuri,8953.3638077506,
MG,3110301,Caldas,24546.1276904562,
MG,3110400,Camacho,1212.76533746278,
MG,3110509,Camanducaia,146382.83018383,
MG,3110608,Cambuí,338052.502726633,
MG,3110707,Cambuquira,5908.37985999475,
MG,3110806,Campanário,868.261557998754,
MG,3110905,Campanha,19386.9735297023,
MG,3111002,Campestre,11424.6415970223,
MG,3111101,Campina Verde,14573.7235702802,
MG,3111150,Campo Azul,559.235132517477,
MG,3111200,Campo Belo,80335.6672501901,
MG,3111309,Campo do Meio,4636.32999679765,
MG,3111408,Campo Florido,59285.9261561913,
MG,3111507,Campos Altos,7422.23589902161,
MG,3111606,Campos Gerais,15404.6405451392,
MG,3111705,Canaã,1042.38067688775,
MG,3111804,Canápolis,82388.2189010076,
MG,3111903,Cana Verde,1877.49891734999,
MG,3112000,Candeias,18187.7456036277,
MG,3112059,Cantagalo,2798.50969903362,
MG,3112109,Caparaó,1632.89189778475,
MG,3112208,Capela Nova,951.353255484657,
MG,3112307,Capelinha,43389.2707281861,
MG,3112406,Capetinga,7161.75743162198,
MG,3112505,Capim Branco,9109.74424964822,
MG,3112604,Capinópolis,23958.4173132947,
MG,3112653,Capitão Andrade,1559.13634608378,
MG,3112703,Capitão Enéas,111774.671373662,
MG,3112802,Capitólio,12045.9620990096,
MG,3112901,Caputira,2364.84572732349,
MG,3113008,Caraí,10318.775128797,
MG,3113107,Caranaíba,589.577606318509,
MG,3113206,Carandaí,81224.0015216265,
MG,3113305,Carangola,30115.1386511686,
MG,3113404,Caratinga,138452.707954108,
MG,3113503,Carbonita,4328.70399318411,
MG,3113602,Careaçu,4636.7968040869,
MG,3113701,Carlos Chagas,37050.0277402167,
MG,3113800,Carmésia,346.371008621009,
MG,3113909,Carmo da Cachoeira,7680.380329975,
MG,3114006,Carmo da Mata,32997.2068549774,
MG,3114105,Carmo de Minas,4521.49540364298,
MG,3114204,Carmo do Cajuru,62908.8175280345,
MG,3114303,Carmo do Paranaíba,54003.068063787,
MG,3114402,Carmo do Rio Claro,45012.826480186,
MG,3114501,Carmópolis de Minas,36672.3806432162,
MG,3114550,Carneirinho,29950.8224853538,
MG,3114600,Carrancas,2829.3189801239,
MG,3114709,Carvalhópolis,1793.00679799635,
MG,3114808,Carvalhos,2093.63069227119,
MG,3114907,Casa Grande,817.846370760117,
MG,3115003,Cascalho Rico,1328.53354519594,
MG,3115102,Cássia,12455.8188989682,
MG,3115201,Conceição da Barra de Minas,1084.39333291995,
MG,3115300,Cataguases,144268.659970832,
MG,3115359,Catas Altas,1899485.54067351,
MG,3115409,Catas Altas da Noruega,729.619793092502,
MG,3115458,Catuji,921.944396262118,
MG,3115474,Catuti,981.695729285689,
MG,3115508,Caxambu,12182.7366347589,
MG,3115607,Cedro do Abaeté,359.441612719914,
MG,3115706,Central de Minas,1636.62635609873,
MG,3115805,Centralina,6073.62964038806,
MG,3115904,Chácara,1304.72637344436,
MG,3116001,Chalé,9403.36603458436,
MG,3116100,Chapada do Norte,1307.99402446909,
MG,3116159,Chapada Gaúcha,5745.46411604767,
MG,3116209,Chiador,569.97170017015,
MG,3116308,Cipotânea,2300.42632140745,
MG,3116407,Claraval,24513.4511802089,
MG,3116506,Claro dos Poções,1854.62536017691,
MG,3116605,Cláudio,161408.423210101,
MG,3116704,Coimbra,4586.84842413751,
MG,3116803,Coluna,2410.12603438041,
MG,3116902,Comendador Gomes,2513.75725259317,
MG,3117009,Comercinho,1021.37434887165,
MG,3117108,Conceição da Aparecida,5158.68735346464,
MG,3117207,Conceição das Pedras,951.353255484657,
MG,3117306,Conceição das Alagoas,97149.1321942757,
MG,3117405,Conceição de Ipanema,9239.04986876954,
MG,3117504,Conceição do Mato Dentro,3327978.397945,
MG,3117603,Conceição do Pará,133456.469537301,
MG,3117702,Conceição do Rio Verde,8208.33937411296,
MG,3117801,Conceição dos Ouros,26081.4568647884,
MG,3117836,Cônego Marinho,710.480694233389,
MG,3117876,Confins,17771.8203089089,
MG,3117900,Congonhal,10358.453748383,
MG,3118007,Congonhas,1093987.15632855,
MG,3118106,Congonhas do Norte,640.459600846393,
MG,3118205,Conquista,83994.0359760161,
MG,3118304,Conselheiro Lafaiete,299785.508383351,
MG,3118403,Conselheiro Pena,9537.80653388739,
MG,3118502,Consolação,365.976914769367,
MG,3118601,Contagem,4267718.42168777,
MG,3118700,Coqueiral,3783.00627205479,
MG,3118809,Coração de Jesus,5748.26495978315,
MG,3118908,Cordisburgo,5635.29759578546,
MG,3119005,Cordislândia,4430.93478952913,
MG,3119104,Corinto,98986.0188774612,
MG,3119203,Coroaci,6089.96789551169,
MG,3119302,Coromandel,59685.9800030757,
MG,3119401,Coronel Fabriciano,85443.9394164161,
MG,3119500,Coronel Murta,10100.7761247188,
MG,3119609,Coronel Pacheco,1161.41653564565,
MG,3119708,Coronel Xavier Chaves,6934.42228175887,
MG,3119807,Córrego Danta,2496.95219018029,
MG,3119906,Córrego do Bom Jesus,813.178297867651,
MG,3119955,Córrego Fundo,70621.4075609675,
MG,3120003,Córrego Novo,1454.10470600329,
MG,3120102,Couto de Magalhães de Minas,912.608250477185,
MG,3120151,Crisólita,676.403762118385,
MG,3120201,Cristais,6857.39907903317,
MG,3120300,Cristália,957.421750244863,
MG,3120409,Cristiano Otoni,5855.63063630988,
MG,3120508,Cristina,22262.0396241724,
MG,3120607,Crucilândia,3986.06744287708,
MG,3120706,Cruzeiro da Fortaleza,3769.93566795588,
MG,3120805,Cruzília,12989.3796305771,
MG,3120839,Cuparaque,1727.65377750182,
MG,3120870,Curral de Dentro,2172.98793144312,
MG,3120904,Curvelo,203394.004419522,
MG,3121001,Datas,1357.94240441848,
MG,3121100,Delfim Moreira,7539.40452862252,
MG,3121209,Delfinópolis,4789.9095949598,
MG,3121258,Delta,79203.659573767,
MG,3121308,Descoberto,8336.24457136654,
MG,3121407,Desterro de Entre Rios,50633.6530500048,
MG,3121506,Desterro do Melo,951.820062773903,
MG,3121605,Diamantina,47041.1041519626,
MG,3121704,Diogo de Vasconcelos,491.081268287468,
MG,3121803,Dionísio,2252.34517061505,
MG,3121902,Divinésia,3326.46874317157,
MG,3122009,Divino,6894.27685488366,
MG,3122108,Divino das Laranjeiras,1190.35858757894,
MG,3122207,Divinolândia de Minas,798.240464611758,
MG,3122306,Divinópolis,1034092.98027447,
MG,3122355,Divisa Alegre,16702.8316165341,
MG,3122405,Divisa Nova,2453.0723049911,
MG,3122454,Divisópolis,1570.3397210257,
MG,3122470,Dom Bosco,985.896994888908,
MG,3122504,Dom Cavati,1756.59582943511,
MG,3122603,Dom Joaquim,4447.27304465276,
MG,3122702,Dom Silvério,8535.10447658561,
MG,3122801,Dom Viçoso,405.188727066085,
MG,3122900,Dona Eusébia,2548.76779928667,
MG,3123007,Dores de Campos,61714.2576748523,
MG,3123106,Dores de Guanhães,51822.1444084267,
MG,3123205,Dores do Indaiá,17003.9223180982,
MG,3123304,Dores do Turvo,1020.44073429316,
MG,3123403,Doresópolis,15361.2274672393,
MG,3123502,Douradoquara,5772.53893882398,
MG,3123528,Durandé,2053.48526539598,
MG,3123601,Elói Mendes,48871.922340388,
MG,3123700,Engenheiro Caldas,2931.08296917967,
MG,3123809,Engenheiro Navarro,1940.05109410904,
MG,3123858,Entre Folhas,1400.42186773993,
MG,3123908,Entre Rios de Minas,10793.0513346716,
MG,3124005,Ervália,9906.58429239224,
MG,3124104,Esmeraldas,44211.7851718387,
MG,3124203,Espera Feliz,9333.81174848661,
MG,3124302,Espinosa,14644.6782782457,
MG,3124401,Espírito Santo do Dourado,8656.00756450049,
MG,3124500,Estiva,93236.8203030996,
MG,3124609,Estrela Dalva,718.883225439829,
MG,3124708,Estrela do Indaiá,2680.87426214347,
MG,3124807,Estrela do Sul,21513.74753951,
MG,3124906,Eugenópolis,14984.5139848172,
MG,3125002,Ewbank da Câmara,2323.29987858054,
MG,3125101,Extrema,1130100.30183925,
MG,3125200,Fama,1480.2459142011,
MG,3125309,Faria Lemos,2452.13869041261,
MG,3125408,Felício dos Santos,871.529209023481,
MG,3125507,São Gonçalo do Rio Preto,1346.73902947656,
MG,3125606,Felisburgo,637.191949821667,
MG,3125705,Felixlândia,4352.97797222494,
MG,3125804,Fernandes Tourinho,778.167751174152,
MG,3125903,Ferros,2539.89846079098,
MG,3125952,Fervedouro,2595.91533550058,
MG,3126000,Florestal,6214.1386344513,
MG,3126109,Formiga,164831.987869436,
MG,3126208,Formoso,5427.10154478146,
MG,3126307,Fortaleza de Minas,12332.1149673178,
MG,3126406,Fortuna de Minas,1775.73492829423,
MG,3126505,Francisco Badaró,611.517548913101,
MG,3126604,Francisco Dumont,1243.10781126381,
MG,3126703,Francisco Sá,7369.01986804749,
MG,3126752,Franciscópolis,13845.9710063447,
MG,3126802,Frei Gaspar,1144.61147323277,
MG,3126901,Frei Inocêncio,10969.5044900068,
MG,3126950,Frei Lagonegro,282.885217283465,
MG,3127008,Fronteira,311604.135332497,
MG,3127057,Fronteira dos Vales,387.91685736396,
MG,3127073,Fruta de Leite,913.541865055679,
MG,3127107,Frutal,167161.823050066,
MG,3127206,Funilândia,5499.92348190394,
MG,3127305,Galiléia,10762.7088608706,
MG,3127339,Gameleiras,555.033866914258,
MG,3127354,Glaucilândia,1933.04898477035,
MG,3127370,Goiabeira,644.194059160366,
MG,3127388,Goianá,1524.59260667953,
MG,3127404,Gonçalves,3030.97972907845,
MG,3127503,Gonzaga,1660.43352785031,
MG,3127602,Gouveia,20980.1868079011,
MG,3127701,Governador Valadares,396197.551867906,
MG,3127800,Grão Mogol,204018.592572534,
MG,3127909,Grupiara,713.281537968869,
MG,3128006,Guanhães,107297.989469787,
MG,3128105,Guapé,6980.63620339429,
MG,3128204,Guaraciaba,2798.50969903362,
MG,3128253,Guaraciama,921.477588972872,
MG,3128303,Guaranésia,80014.0370278992,
MG,3128402,Guarani,16102.5174425629,
MG,3128501,Guarará,3168.68787940621,
MG,3128600,Guarda-Mor,15133.4255100869,
MG,3128709,Guaxupé,258344.69128048,
MG,3128808,Guidoval,11494.1958831201,
MG,3128907,Guimarânia,37152.2585365618,
MG,3129004,Guiricema,4003.80611986845,
MG,3129103,Gurinhatã,1885.90144855643,
MG,3129202,Heliodora,2600.1166011038,
MG,3129301,Iapu,13571.0215129784,
MG,3129400,Ibertioga,1637.55997067722,
MG,3129509,Ibiá,127602.706130148,
MG,3129608,Ibiaí,2210.7993218721,
MG,3129657,Ibiracatu,789.371126116072,
MG,3129707,Ibiraci,160811.376687154,
MG,3129806,Ibirité,551132.291590734,
MG,3129905,Ibitiúra de Minas,1851.35770915218,
MG,3130002,Ibituruna,969.558739765276,
MG,3130051,Icaraí de Minas,1889.63590687041,
MG,3130101,Igarapé,82565.6056709213,
MG,3130200,Igaratinga,96440.9855364885,
MG,3130309,Iguatama,97689.2282279341,
MG,3130408,Ijaci,127789.895853136,
MG,3130507,Ilicínea,5600.28704909197,
MG,3130556,Imbé de Minas,1554.00146590207,
MG,3130606,Inconfidentes,5027.04769789709,
MG,3130655,Indaiabira,3428.23273222734,
MG,3130705,Indianópolis,192096.801212464,
MG,3130804,Ingaí,6194.0659210137,
MG,3130903,Inhapim,9444.91188332731,
MG,3131000,Inhaúma,13534.6105444171,
MG,3131109,Inimutaba,3859.56266749124,
MG,3131158,Ipaba,4356.24562324967,
MG,3131208,Ipanema,15028.8606772956,
MG,3131307,Ipatinga,4292700.0805791,
MG,3131406,Ipiaçu,3781.1390428978,
MG,3131505,Ipuiúna,4804.84742821569,
MG,3131604,Iraí de Minas,23043.008219082,
MG,3131703,Itabira,4858843.96097743,
MG,3131802,Itabirinha de Mantena,5507.39239853188,
MG,3131901,Itabirito,4365085.08607884,
MG,3132008,Itacambira,466.807289246642,
MG,3132107,Itacarambi,6267.35466542542,
MG,3132206,Itaguara,40947.8686054262,
MG,3132305,Itaipé,1371.01300851739,
MG,3132404,Itajubá,378604.518750778,
MG,3132503,Itamarandiba,21612.243877541,
MG,3132602,Itamarati de Minas,1558.66953879454,
MG,3132701,Itambacuri,11045.594078154,
MG,3132800,Itambé do Mato Dentro,354.773539827448,
MG,3132909,Itamogi,4123.77559320484,
MG,3133006,Itamonte,277199.037693152,
MG,3133105,Itanhandu,16558.5881641569,
MG,3133204,Itanhomi,4612.05601775682,
MG,3133303,Itaobim,7350.34757647763,
MG,3133402,Itapagipe,40109.4827139392,
MG,3133501,Itapecerica,78783.0662061558,
MG,3133600,Itapeva,18010.8256410032,
MG,3133709,Itatiaiuçu,2545018.86994673,
MG,3133758,Itaú de Minas,163272.384716063,
MG,3133808,Itaúna,1011619.01014098,
MG,3133907,Itaverava,2821.38325620671,
MG,3134004,Itinga,8644.80418955857,
MG,3134103,Itueta,2413.86049269439,
MG,3134202,Ituiutaba,356114.677169454,
MG,3134301,Itumirim,1697.31130370079,
MG,3134400,Iturama,369568.530052831,
MG,3134509,Itutinga,24962.9865997534,
MG,3134608,Jaboticatubas,7736.86401197385,
MG,3134707,Jacinto,3030.5129217892,
MG,3134806,Jacuí,2846.12404253678,
MG,3134905,Jacutinga,159105.196044958,
MG,3135001,Jaguaraçu,15588.5626171024,
MG,3135050,Jaíba,68672.953935652,
MG,3135076,Jampruca,2423.19663847932,
MG,3135100,Janaúba,147667.950651126,
MG,3135209,Januária,16932.5008028435,
MG,3135308,Japaraíba,2394.25458654603,
MG,3135357,Japonvar,1479.31229962261,
MG,3135407,Jeceaba,613884.261869582,
MG,3135456,Jenipapo de Minas,729.619793092502,
MG,3135506,Jequeri,4175.12439502197,
MG,3135605,Jequitaí,6549.77307541964,
MG,3135704,Jequitibá,3553.33708574544,
MG,3135803,Jequitinhonha,5607.75596571991,
MG,3135902,Jesuânia,1320.59782127875,
MG,3136009,Joaíma,3119.67311403531,
MG,3136108,Joanésia,26910.9734177797,
MG,3136207,João Monlevade,1136951.63242352,
MG,3136306,João Pinheiro,200419.041565153,
MG,3136405,Joaquim Felício,2471.74459656097,
MG,3136504,Jordânia,1527.86025770426,
MG,3136520,José Gonçalves de Minas,746.891662794627,
MG,3136553,José Raydan,3832.95465200418,
MG,3136579,Josenópolis,987.764224045895,
MG,3136603,Nova União,3899.70809436645,
MG,3136652,Juatuba,263439.426035318,
MG,3136702,Juiz de Fora,2116914.10624423,
MG,3136801,Juramento,966.291088740549,
MG,3136900,Juruaia,21662.1922574904,
MG,3136959,Juvenília,1322.93185772498,
MG,3137007,Ladainha,1141.81062949729,
MG,3137106,Lagamar,10344.4495297056,
MG,3137205,Lagoa da Prata,265261.374885247,
MG,3137304,Lagoa dos Patos,990.098260492128,
MG,3137403,Lagoa Dourada,5612.42403861238,
MG,3137502,Lagoa Formosa,24926.108823903,
MG,3137536,Lagoa Grande,6461.07969046277,
MG,3137601,Lagoa Santa,212780.098584404,
MG,3137700,Lajinha,8010.87989076163,
MG,3137809,Lambari,18390.80677445,
MG,3137908,Lamim,1503.58627866343,
MG,3138005,Laranjal,2977.76369810433,
MG,3138104,Lassance,1971.79398977782,
MG,3138203,Lavras,208707.204985727,
MG,3138302,Leandro Ferreira,1402.28909689691,
MG,3138351,Leme do Prado,1292.12257663471,
MG,3138401,Leopoldina,38356.1545355288,
MG,3138500,Liberdade,2336.37048267944,
MG,3138609,Lima Duarte,15732.3392621903,
MG,3138625,Limeira do Oeste,63932.5259133524,
MG,3138658,Lontra,1701.04576201476,
MG,3138674,Luisburgo,1909.70862030801,
MG,3138682,Luislândia,851.456495585875,
MG,3138708,Luminárias,3925.38249527501,
MG,3138807,Luz,25836.8498452232,
MG,3138906,Machacalis,6244.01430096309,
MG,3139003,Machado,80778.200560396,
MG,3139102,Madre de Deus de Minas,13501.0004195914,
MG,3139201,Malacacheta,10959.2347296434,
MG,3139250,Mamonas,977.961270971715,
MG,3139300,Manga,4922.48286510584,
MG,3139409,Manhuaçu,323202.429241119,
MG,3139508,Manhumirim,6121.24398389122,
MG,3139607,Mantena,11856.9051468647,
MG,3139706,Maravilhas,36588.3553311518,
MG,3139805,Mar de Espanha,17545.8855809135,
MG,3139904,Maria da Fé,6732.76153280432,
MG,3140001,Mariana,2365338.67582093,
MG,3140100,Marilac,1008.77055206199,
MG,3140159,Mário Campos,6493.28939342079,
MG,3140209,Maripá de Minas,5998.47366681935,
MG,3140308,Marliéria,1003.16886459103,
MG,3140407,Marmelópolis,457.937950750956,
MG,3140506,Martinho Campos,33353.8476239618,
MG,3140530,Martins Soares,25812.5758661823,
MG,3140555,Mata Verde,5476.58311744161,
MG,3140605,Materlândia,865.460714263275,
MG,3140704,Mateus Leme,204394.839247667,
MG,3140803,Matias Barbosa,72045.1697931698,
MG,3140852,Matias Cardoso,2925.01447441946,
MG,3140902,Matipó,9504.66321635088,
MG,3141009,Mato Verde,3923.04845882878,
MG,3141108,Matozinhos,328080.565413747,
MG,3141207,Matutina,6116.57591099875,
MG,3141306,Medeiros,4632.12873119443,
MG,3141405,Medina,13381.030946255,
MG,3141504,Mendes Pimentel,2674.33896009401,
MG,3141603,Mercês,6562.3768722293,
MG,3141702,Mesquita,686.206715192564,
MG,3141801,Minas Novas,6622.59501254211,
MG,3141900,Minduri,10584.3884763784,
MG,3142007,Mirabela,3308.7300661802,
MG,3142106,Miradouro,5021.44601042613,
MG,3142205,Miraí,58073.1608187285,
MG,3142254,Miravânia,567.17085643467,
MG,3142304,Moeda,2103.43364534537,
MG,3142403,Moema,3028.64569263221,
MG,3142502,Monjolos,6047.48843219025,
MG,3142601,Monsenhor Paulo,19773.0231579093,
MG,3142700,Montalvânia,3015.57508853331,
MG,3142809,Monte Alegre de Minas,16339.188738211,
MG,3142908,Monte Azul,5116.67469743245,
MG,3143005,Monte Belo,19916.7998029972,
MG,3143104,Monte Carmelo,41310.1110618816,
MG,3143153,Monte Formoso,376.71348242204,
MG,3143203,Monte Santo de Minas,15478.3960968402,
MG,3143302,Montes Claros,915925.383074572,
MG,3143401,Monte Sião,44285.5407235397,
MG,3143450,Montezuma,1161.88334293489,
MG,3143500,Morada Nova de Minas,13444.9835448818,
MG,3143609,Morro da Garça,665.667194465712,
MG,3143708,Morro do Pilar,567.17085643467,
MG,3143807,Munhoz,9035.98869794725,
MG,3143906,Muriaé,112962.695924795,
MG,3144003,Mutum,31650.4678255008,
MG,3144102,Muzambinho,35804.5858925067,
MG,3144201,Nacip Raydan,498.550184915414,
MG,3144300,Nanuque,59523.0642591286,
MG,3144359,Naque,1971.32718248857,
MG,3144375,Natalândia,1371.94662309588,
MG,3144409,Natércia,3004.83852088064,
MG,3144508,Nazareno,189155.448482921,
MG,3144607,Nepomuceno,10968.1040681391,
MG,3144656,Ninheira,2360.17765443102,
MG,3144672,Nova Belém,1166.55141582736,
MG,3144706,Nova Era,49304.6526975196,
MG,3144805,Nova Lima,6508698.70203882,
MG,3144904,Nova Módica,1731.3882358158,
MG,3145000,Nova Ponte,163772.335322846,
MG,3145059,Nova Porteirinha,4296.02748293685,
MG,3145109,Nova Resende,8898.28054761949,
MG,3145208,Nova Serrana,345789.833545896,
MG,3145307,Novo Cruzeiro,7283.12732682611,
MG,3145356,Novo Oriente de Minas,3276.98717051143,
MG,3145372,Novorizonte,5556.40716390278,
MG,3145406,Olaria,378.11390428978,
MG,3145455,Olhos-d'Água,3241.97662381793,
MG,3145505,Olímpio Noronha,554.567059625011,
MG,3145604,Oliveira,88833.427143636,
MG,3145703,Oliveira Fortes,618.986465541048,
MG,3145802,Onça de Pitangui,1779.4693866082,
MG,3145851,Oratórios,3699.44776727964,
MG,3145877,Orizânia,2131.90888998942,
MG,3145901,Ouro Branco,2643998.35352214,
MG,3146008,Ouro Fino,73029.6663661909,
MG,3146107,Ouro Preto,2970443.69300165,
MG,3146206,Ouro Verde de Minas,1288.38811832073,
MG,3146255,Padre Carvalho,747.358470083874,
MG,3146305,Padre Paraíso,6276.69081121035,
MG,3146404,Paineiras,1215.56618119826,
MG,3146503,Pains,125001.189107177,
MG,3146552,Pai Pedro,947.618797170684,
MG,3146602,Paiva,578.841038665836,
MG,3146701,Palma,1922.31241711767,
MG,3146750,Palmópolis,1620.75490826434,
MG,3146909,Papagaios,49204.2891303316,
MG,3147006,Paracatu,1544883.78592851,
MG,3147105,Pará de Minas,529463.097223905,
MG,3147204,Paraguaçu,57597.9509982754,
MG,3147303,Paraisópolis,65408.5705619503,
MG,3147402,Paraopeba,69948.7382571631,
MG,3147501,Passabém,385.11601362848,
MG,3147600,Passa Quatro,41226.0857498172,
MG,3147709,Passa Tempo,116531.437651086,
MG,3147808,Passa-Vinte,572.77254390563,
MG,3147907,Passos,142507.862875793,
MG,3147956,Patis,725.885334778529,
MG,3148004,Patos de Minas,472216.185307143,
MG,3148103,Patrocínio,183096.2898685,
MG,3148202,Patrocínio do Muriaé,9750.20385049462,
MG,3148301,Paula Cândido,2399.38946672774,
MG,3148400,Paulistas,2627.65823116935,
MG,3148509,Pavão,1344.87180031958,
MG,3148608,Peçanha,2865.26314139589,
MG,3148707,Pedra Azul,50863.3222363141,
MG,3148756,Pedra Bonita,1287.92131103149,
MG,3148806,Pedra do Anta,3122.00715048154,
MG,3148905,Pedra do Indaiá,9029.92020318705,
MG,3149002,Pedra Dourada,598.446944814195,
MG,3149101,Pedralva,4070.09275494147,
MG,3149150,Pedras de Maria da Cruz,1526.45983583652,
MG,3149200,Pedrinópolis,2973.56243250111,
MG,3149309,Pedro Leopoldo,318083.88731453,
MG,3149408,Pedro Teixeira,350.572274224228,
MG,3149507,Pequeri,6821.45491776118,
MG,3149606,Pequi,2213.60016560758,
MG,3149705,Perdigão,29671.2049190951,
MG,3149804,Perdizes,102535.154697603,
MG,3149903,Perdões,70350.1925259152,
MG,3149952,Periquito,4366.51538361309,
MG,3150000,Pescador,457.471143461709,
MG,3150109,Piau,19670.7923615643,
MG,3150158,Piedade de Caratinga,3228.90601971902,
MG,3150208,Piedade de Ponte Nova,999.434406277061,
MG,3150307,Piedade do Rio Grande,3982.3329845631,
MG,3150406,Piedade dos Gerais,4714.28681410184,
MG,3150505,Pimenta,3168.68787940621,
MG,3150539,Pingo-d'Água,1312.19529007231,
MG,3150570,Pintópolis,1086.72736936618,
MG,3150604,Piracema,75117.2285637019,
MG,3150703,Pirajuba,49841.4810801532,
MG,3150802,Piranga,3787.67434494725,
MG,3150901,Piranguçu,5974.66649506777,
MG,3151008,Piranguinho,7238.78063434768,
MG,3151107,Pirapetinga,136172.354346138,
MG,3151206,Pirapora,561947.282868,
MG,3151305,Piraúba,15741.208600686,
MG,3151404,Pitangui,61322.6063591744,
MG,3151503,Piumhi,58600.186248288,
MG,3151602,Planura,127682.530176609,
MG,3151701,Poço Fundo,15751.4783610494,
MG,3151800,Poços de Caldas,955653.951040486,
MG,3151909,Pocrane,1291.18896205621,
MG,3152006,Pompéu,93448.7508124176,
MG,3152105,Ponte Nova,209481.638278588,
MG,3152131,Ponto Chique,1470.44296112692,
MG,3152170,Ponto dos Volantes,2194.46106674846,
MG,3152204,Porteirinha,15965.7429068137,
MG,3152303,Porto Firme,5135.34698900231,
MG,3152402,Poté,6239.81303535987,
MG,3152501,Pouso Alegre,1137614.03196696,
MG,3152600,Pouso Alto,19627.8460909536,
MG,3152709,Prados,28569.0729091837,
MG,3152808,Prata,78794.2695810977,
MG,3152907,Pratápolis,19921.9346831789,
MG,3153004,Pratinha,2826.05132909917,
MG,3153103,Presidente Bernardes,1381.74957617006,
MG,3153202,Presidente Juscelino,937.349036807258,
MG,3153301,Presidente Kubitschek,471.008554849862,
MG,3153400,Presidente Olegário,14200.7445461721,
MG,3153509,Alto Jequitibá,2810.17988126479,
MG,3153608,Prudente de Morais,23728.7481269853,
MG,3153707,Quartel Geral,1262.24691012292,
MG,3153806,Queluzito,478.944278767055,
MG,3153905,Raposos,20233.7619523957,
MG,3154002,Raul Soares,12535.1761381401,
MG,3154101,Recreio,1223.0350978262,
MG,3154150,Reduto,4130.31089525429,
MG,3154200,Resende Costa,8465.55019048786,
MG,3154309,Resplendor,7791.48046481571,
MG,3154408,Ressaquinha,75006.1284288612,
MG,3154457,Riachinho,2088.49581208948,
MG,3154507,Riacho dos Machados,150424.447694127,
MG,3154606,Ribeirão das Neves,303273.492448602,
MG,3154705,Ribeirão Vermelho,2872.26525073459,
MG,3154804,Rio Acima,126188.74685102,
MG,3154903,Rio Casca,5377.15316483207,
MG,3155009,Rio Doce,3380.15158143494,
MG,3155108,Rio do Prado,419.192945743485,
MG,3155207,Rio Espera,770.23202725696,
MG,3155306,Rio Manso,3640.16324154532,
MG,3155405,Rio Novo,3689.17800691621,
MG,3155504,Rio Paranaíba,19371.5688891572,
MG,3155603,Rio Pardo de Minas,4762.36796489424,
MG,3155702,Rio Piracicaba,437472.652383094,
MG,3155801,Rio Pomba,34758.9375645942,
MG,3155900,Rio Preto,1689.84238707284,
MG,3156007,Rio Vermelho,1534.39555975371,
MG,3156106,Ritápolis,5852.8297925744,
MG,3156205,Rochedo de Minas,22275.5770355605,
MG,3156304,Rodeiro,138766.869259771,
MG,3156403,Romaria,7566.47935139882,
MG,3156452,Rosário da Limeira,1486.31440896131,
MG,3156502,Rubelita,7284.0609414046,
MG,3156601,Rubim,1673.50413194921,
MG,3156700,Sabará,861730.457214905,
MG,3156809,Sabinópolis,50132.7688286431,
MG,3156908,Sacramento,203893.955026305,
MG,3157005,Salinas,28962.1246467294,
MG,3157104,Salto da Divisa,18050.0374532999,
