População  residente - rural
Sigla,Código,Município,2010,
CE,2310704,Pentecoste,14006,
CE,2310803,Pereiro,10324,
CE,2310852,Pindoretama,7403,
CE,2310902,Piquet Carneiro,8027,
CE,2310951,Pires Ferreira,6862,
CE,2311009,Poranga,4203,
CE,2311108,Porteiras,8872,
CE,2311207,Potengi,4562,
CE,2311231,Potiretama,3423,
CE,2311264,Quiterianópolis,13616,
CE,2311306,Quixadá,23119,
CE,2311355,Quixelô,10071,
CE,2311405,Quixeramobim,28463,
CE,2311504,Quixeré,7482,
CE,2311603,Redenção,11281,
CE,2311702,Reriutaba,8865,
CE,2311801,Russas,24881,
CE,2311900,Saboeiro,7297,
CE,2311959,Salitre,9190,
CE,2312007,Santana do Acaraú,14574,
CE,2312106,Santana do Cariri,8348,
CE,2312205,Santa Quitéria,20503,
CE,2312304,São Benedito,19624,
CE,2312403,São Gonçalo do Amarante,15353,
CE,2312502,São João do Jaguaribe,4731,
CE,2312601,São Luís do Curu,4371,
CE,2312700,Senador Pompeu,10763,
CE,2312809,Senador Sá,1784,
CE,2312908,Sobral,21923,
CE,2313005,Solonópole,8559,
CE,2313104,Tabuleiro do Norte,10398,
CE,2313203,Tamboril,11249,
CE,2313252,Tarrafas,6286,
CE,2313302,Tauá,23457,
CE,2313351,Tejuçuoca,10492,
CE,2313401,Tianguá,23073,
CE,2313500,Trairi,32638,
CE,2313559,Tururu,9120,
CE,2313609,Ubajara,16437,
CE,2313708,Umari,3627,
CE,2313757,Umirim,7711,
CE,2313807,Uruburetama,5076,
CE,2313906,Uruoca,5212,
CE,2313955,Varjota,3177,
CE,2314003,Várzea Alegre,14538,
CE,2314102,Viçosa do Ceará,37128,
CE,2399919,Entre Rios,,
CE,2399929,Mecejana,,
CE,2399939,Vertentes,,
DF,5300108,Brasília,88888,
ES,3200102,Afonso Cláudio,15236,
ES,3200136,Águia Branca,6468,
ES,3200169,Água Doce do Norte,5072,
ES,3200201,Alegre,9256,
ES,3200300,Alfredo Chaves,7410,
ES,3200359,Alto Rio Novo,3061,
ES,3200409,Anchieta,5741,
ES,3200508,Apiacá,2301,
ES,3200607,Aracruz,10381,
ES,3200706,Atilio Vivacqua,3734,
ES,3200805,Baixo Guandu,6569,
ES,3200904,Barra de São Francisco,14292,
ES,3201001,Boa Esperança,3960,
ES,3201100,Bom Jesus do Norte,777,
ES,3201159,Brejetuba,8499,
ES,3201209,Cachoeiro de Itapemirim,16300,
ES,3201308,Cariacica,11095,
ES,3201407,Castelo,12930,
ES,3201506,Colatina,13393,
ES,3201605,Conceição da Barra,5874,
ES,3201704,Conceição do Castelo,5783,
ES,3201803,Divino de São Lourenço,2774,
ES,3201902,Domingos Martins,24106,
ES,3202009,Dores do Rio Preto,2850,
ES,3202108,Ecoporanga,8433,
ES,3202207,Fundão,2647,
ES,3202256,Governador Lindenberg,6643,
ES,3202306,Guaçuí,5450,
ES,3202405,Guarapari,4758,
ES,3202454,Ibatiba,8988,
ES,3202504,Ibiraçu,2712,
ES,3202553,Ibitirama,5780,
ES,3202603,Iconha,5246,
ES,3202652,Irupi,7286,
ES,3202702,Itaguaçu,6080,
ES,3202801,Itapemirim,11658,
ES,3202900,Itarana,6786,
ES,3203007,Iúna,11708,
ES,3203056,Jaguaré,9645,
ES,3203106,Jerônimo Monteiro,2344,
ES,3203130,João Neiva,3057,
ES,3203163,Laranja da Terra,7298,
ES,3203205,Linhares,19739,
ES,3203304,Mantenópolis,4965,
ES,3203320,Marataízes,6526,
ES,3203346,Marechal Floriano,6841,
ES,3203353,Marilândia,5459,
ES,3203403,Mimoso do Sul,9670,
ES,3203502,Montanha,4327,
ES,3203601,Mucurici,2065,
ES,3203700,Muniz Freire,9727,
ES,3203809,Muqui,5087,
ES,3203908,Nova Venécia,15200,
ES,3204005,Pancas,11449,
ES,3204054,Pedro Canário,1741,
ES,3204104,Pinheiros,5177,
ES,3204203,Piúma,674,
ES,3204252,Ponto Belo,1391,
ES,3204302,Presidente Kennedy,6874,
ES,3204351,Rio Bananal,10742,
ES,3204401,Rio Novo do Sul,5379,
ES,3204500,Santa Leopoldina,9488,
ES,3204559,Santa Maria de Jetibá,22379,
ES,3204609,Santa Teresa,10055,
ES,3204658,São Domingos do Norte,4564,
ES,3204708,São Gabriel da Palha,7534,
ES,3204807,São José do Calçado,2058,
ES,3204906,São Mateus,24487,
ES,3204955,São Roque do Canaã,5689,
ES,3205002,Serra,2856,
ES,3205010,Sooretama,6970,
ES,3205036,Vargem Alta,12408,
ES,3205069,Venda Nova do Imigrante,5638,
ES,3205101,Viana,5369,
ES,3205150,Vila Pavão,5674,
ES,3205176,Vila Valério,8788,
ES,3205200,Vila Velha,2011,
ES,3205309,Vitória,0,
ES,3299919,Riacho,,
ES,3299929,Ponte do Itabapoana,,
GO,5200050,Abadia de Goiás,1795,
GO,5200100,Abadiânia,4979,
GO,5200134,Acreúna,2583,
GO,5200159,Adelândia,270,
GO,5200175,Água Fria de Goiás,2953,
GO,5200209,Água Limpa,587,
GO,5200258,Águas Lindas de Goiás,240,
GO,5200308,Alexânia,4138,
GO,5200506,Aloândia,282,
GO,5200555,Alto Horizonte,642,
GO,5200605,Alto Paraíso de Goiás,1666,
GO,5200803,Alvorada do Norte,1211,
GO,5200829,Amaralina,2333,
GO,5200852,Americano do Brasil,790,
GO,5200902,Amorinópolis,1438,
GO,5201108,Anápolis,5858,
GO,5201207,Anhanguera,65,
GO,5201306,Anicuns,2928,
GO,5201405,Aparecida de Goiânia,464,
GO,5201454,Aparecida do Rio Doce,477,
GO,5201504,Aporé,1262,
GO,5201603,Araçu,445,
GO,5201702,Aragarças,688,
GO,5201801,Aragoiânia,2837,
GO,5202155,Araguapaz,2311,
GO,5202353,Arenópolis,1358,
GO,5202502,Aruanã,1318,
GO,5202601,Aurilândia,850,
GO,5202809,Avelinópolis,573,
GO,5203104,Baliza,2620,
GO,5203203,Barro Alto,2465,
GO,5203302,Bela Vista de Goiás,6599,
GO,5203401,Bom Jardim de Goiás,2074,
GO,5203500,Bom Jesus de Goiás,1474,
GO,5203559,Bonfinópolis,515,
GO,5203575,Bonópolis,2202,
GO,5203609,Brazabrantes,1062,
GO,5203807,Britânia,966,
GO,5203906,Buriti Alegre,642,
GO,5203939,Buriti de Goiás,825,
GO,5203962,Buritinópolis,1436,
GO,5204003,Cabeceiras,1849,
GO,5204102,Cachoeira Alta,2171,
GO,5204201,Cachoeira de Goiás,246,
GO,5204250,Cachoeira Dourada,2897,
GO,5204300,Caçu,2548,
GO,5204409,Caiapônia,4488,
GO,5204508,Caldas Novas,2759,
GO,5204557,Caldazinha,1407,
GO,5204607,Campestre de Goiás,1011,
GO,5204656,Campinaçu,1483,
GO,5204706,Campinorte,2116,
GO,5204805,Campo Alegre de Goiás,1579,
GO,5204854,Campo Limpo de Goiás,952,
GO,5204904,Campos Belos,2204,
GO,5204953,Campos Verdes,544,
GO,5205000,Carmo do Rio Verde,1874,
GO,5205059,Castelândia,294,
GO,5205109,Catalão,5583,
GO,5205208,Caturaí,1022,
GO,5205307,Cavalcante,4650,
GO,5205406,Ceres,932,
GO,5205455,Cezarina,1950,
GO,5205471,Chapadão do Céu,1123,
GO,5205497,Cidade Ocidental,12261,
GO,5205513,Cocalzinho de Goiás,10963,
GO,5205521,Colinas do Sul,998,
GO,5205703,Córrego do Ouro,999,
GO,5205802,Corumbá de Goiás,3945,
GO,5205901,Corumbaíba,1874,
GO,5206206,Cristalina,8159,
GO,5206305,Cristianópolis,460,
GO,5206404,Crixás,3442,
GO,5206503,Cromínia,880,
GO,5206602,Cumari,545,
GO,5206701,Damianópolis,1439,
GO,5206800,Damolândia,565,
GO,5206909,Davinópolis,656,
GO,5207105,Diorama,973,
GO,5207253,Doverlândia,2976,
GO,5207352,Edealina,1164,
GO,5207402,Edéia,1728,
GO,5207501,Estrela do Norte,389,
GO,5207535,Faina,3134,
GO,5207600,Fazenda Nova,2244,
GO,5207808,Firminópolis,2802,
GO,5207907,Flores de Goiás,8896,
GO,5208004,Formosa,8062,
GO,5208103,Formoso,1276,
GO,5208152,Gameleira de Goiás,2181,
GO,5208301,Divinópolis de Goiás,1471,
GO,5208400,Goianápolis,1004,
GO,5208509,Goiandira,727,
GO,5208608,Goianésia,3889,
GO,5208707,Goiânia,4847,
GO,5208806,Goianira,609,
GO,5208905,Goiás,6089,
GO,5209101,Goiatuba,2551,
GO,5209150,Gouvelândia,1054,
GO,5209200,Guapó,2643,
GO,5209291,Guaraíta,934,
GO,5209408,Guarani de Goiás,2495,
GO,5209457,Guarinos,1168,
GO,5209606,Heitoraí,926,
GO,5209705,Hidrolândia,6928,
GO,5209804,Hidrolina,1049,
GO,5209903,Iaciara,3127,
GO,5209937,Inaciolândia,884,
GO,5209952,Indiara,2241,
GO,5210000,Inhumas,3143,
GO,5210109,Ipameri,3399,
GO,5210158,Ipiranga de Goiás,1572,
GO,5210208,Iporá,2729,
GO,5210307,Israelândia,638,
GO,5210406,Itaberaí,5587,
GO,5210562,Itaguari,545,
GO,5210604,Itaguaru,916,
GO,5210802,Itajá,1322,
GO,5210901,Itapaci,1783,
GO,5211008,Itapirapuã,2299,
GO,5211206,Itapuranga,4890,
GO,5211305,Itarumã,2222,
GO,5211404,Itauçu,2114,
GO,5211503,Itumbiara,3941,
GO,5211602,Ivolândia,1128,
GO,5211701,Jandaia,2010,
GO,5211800,Jaraguá,6542,
GO,5211909,Jataí,6996,
GO,5212006,Jaupaci,642,
GO,5212055,Jesúpolis,466,
GO,5212105,Joviânia,646,
GO,5212204,Jussara,3946,
GO,5212253,Lagoa Santa,478,
GO,5212303,Leopoldo de Bulhões,3039,
GO,5212501,Luziânia,11724,
GO,5212600,Mairipotaba,804,
GO,5212709,Mambaí,2069,
GO,5212808,Mara Rosa,2688,
GO,5212907,Marzagão,268,
GO,5212956,Matrinchã,1419,
GO,5213004,Maurilândia,401,
GO,5213053,Mimoso de Goiás,1443,
GO,5213087,Minaçu,4600,
GO,5213103,Mineiros,4649,
GO,5213400,Moiporá,630,
GO,5213509,Monte Alegre de Goiás,4566,
GO,5213707,Montes Claros de Goiás,2662,
GO,5213756,Montividiu,1988,
GO,5213772,Montividiu do Norte,2775,
GO,5213806,Morrinhos,5501,
GO,5213855,Morro Agudo de Goiás,707,
GO,5213905,Mossâmedes,1732,
GO,5214002,Mozarlândia,1243,
GO,5214051,Mundo Novo,2671,
GO,5214101,Mutunópolis,1309,
GO,5214408,Nazário,1687,
GO,5214507,Nerópolis,981,
GO,5214606,Niquelândia,9018,
GO,5214705,Nova América,612,
GO,5214804,Nova Aurora,189,
GO,5214838,Nova Crixás,4199,
GO,5214861,Nova Glória,2778,
GO,5214879,Nova Iguaçu de Goiás,802,
GO,5214903,Nova Roma,2045,
GO,5215009,Nova Veneza,1103,
GO,5215207,Novo Brasil,1245,
GO,5215231,Novo Gama,1047,
GO,5215256,Novo Planalto,1369,
GO,5215306,Orizona,6325,
GO,5215405,Ouro Verde de Goiás,1351,
GO,5215504,Ouvidor,657,
GO,5215603,Padre Bernardo,16885,
GO,5215652,Palestina de Goiás,1191,
GO,5215702,Palmeiras de Goiás,4172,
GO,5215801,Palmelo,119,
GO,5215900,Palminópolis,858,
GO,5216007,Panamá,647,
GO,5216304,Paranaiguara,712,
GO,5216403,Paraúna,2876,
GO,5216452,Perolândia,1091,
GO,5216809,Petrolina de Goiás,3600,
GO,5216908,Pilar de Goiás,1572,
GO,5217104,Piracanjuba,6475,
GO,5217203,Piranhas,2195,
GO,5217302,Pirenópolis,7443,
GO,5217401,Pires do Rio,1668,
GO,5217609,Planaltina,4067,
GO,5217708,Pontalina,3224,
GO,5218003,Porangatu,6624,
GO,5218052,Porteirão,418,
GO,5218102,Portelândia,729,
GO,5218300,Posse,7480,
GO,5218391,Professor Jamil,978,
GO,5218508,Quirinópolis,4762,
GO,5218607,Rialma,725,
GO,5218706,Rianápolis,485,
GO,5218789,Rio Quente,473,
GO,5218805,Rio Verde,12884,
GO,5218904,Rubiataba,2731,
GO,5219001,Sanclerlândia,1482,
GO,5219100,Santa Bárbara de Goiás,545,
GO,5219209,Santa Cruz de Goiás,2161,
GO,5219258,Santa Fé de Goiás,951,
GO,5219308,Santa Helena de Goiás,1654,
GO,5219357,Santa Isabel,2319,
GO,5219407,Santa Rita do Araguaia,765,
GO,5219456,Santa Rita do Novo Destino,2060,
GO,5219506,Santa Rosa de Goiás,732,
GO,5219605,Santa Tereza de Goiás,640,
GO,5219704,Santa Terezinha de Goiás,2534,
GO,5219712,Santo Antônio da Barra,1051,
GO,5219738,Santo Antônio de Goiás,432,
GO,5219753,Santo Antônio do Descoberto,6440,
GO,5219803,São Domingos,5498,
GO,5219902,São Francisco de Goiás,1656,
GO,5220009,São João d'Aliança,3533,
GO,5220058,São João da Paraúna,412,
GO,5220108,São Luís de Montes Belos,3449,
GO,5220157,São Luíz do Norte,709,
GO,5220207,São Miguel do Araguaia,4622,
GO,5220264,São Miguel do Passa Quatro,1683,
GO,5220280,São Patrício,820,
GO,5220405,São Simão,779,
GO,5220454,Senador Canedo,209,
GO,5220504,Serranópolis,1947,
GO,5220603,Silvânia,6420,
GO,5220686,Simolândia,1136,
GO,5220702,Sítio d'Abadia,1831,
GO,5221007,Taquaral de Goiás,660,
GO,5221080,Teresina de Goiás,882,
GO,5221197,Terezópolis de Goiás,884,
GO,5221304,Três Ranchos,331,
GO,5221403,Trindade,4382,
GO,5221452,Trombas,1258,
GO,5221502,Turvânia,948,
GO,5221551,Turvelândia,1261,
GO,5221577,Uirapuru,1469,
GO,5221601,Uruaçu,3133,
GO,5221700,Uruana,2594,
GO,5221809,Urutaí,912,
GO,5221858,Valparaíso de Goiás,0,
GO,5221908,Varjão,1416,
GO,5222005,Vianópolis,3378,
GO,5222054,Vicentinópolis,1050,
GO,5222203,Vila Boa,1233,
GO,5222302,Vila Propício,3641,
MA,2100055,Açailândia,25810,
MA,2100105,Afonso Cunha,2671,
MA,2100154,Água Doce do Maranhão,8448,
MA,2100204,Alcântara,15452,
MA,2100303,Aldeias Altas,10318,
MA,2100402,Altamira do Maranhão,6480,
MA,2100436,Alto Alegre do Maranhão,5225,
MA,2100477,Alto Alegre do Pindaré,21228,
MA,2100501,Alto Parnaíba,3738,
MA,2100550,Amapá do Maranhão,1590,
MA,2100600,Amarante do Maranhão,22624,
MA,2100709,Anajatuba,18276,
MA,2100808,Anapurus,6775,
MA,2100832,Apicum-Açu,5797,
MA,2100873,Araguanã,8596,
MA,2100907,Araioses,30460,
MA,2100956,Arame,19151,
MA,2101004,Arari,11005,
MA,2101103,Axixá,6704,
MA,2101202,Bacabal,22154,
MA,2101251,Bacabeira,11601,
MA,2101301,Bacuri,7918,
MA,2101350,Bacurituba,3869,
MA,2101400,Balsas,10757,
MA,2101509,Barão de Grajaú,7503,
MA,2101608,Barra do Corda,31182,
MA,2101707,Barreirinhas,32604,
MA,2101731,Belágua,3261,
MA,2101772,Bela Vista do Maranhão,6879,
MA,2101806,Benedito Leite,2656,
MA,2101905,Bequimão,13738,
MA,2101939,Bernardo do Mearim,3672,
MA,2101970,Boa Vista do Gurupi,2330,
MA,2102002,Bom Jardim,22663,
MA,2102036,Bom Jesus das Selvas,15028,
MA,2102077,Bom Lugar,10637,
MA,2102101,Brejo,21019,
MA,2102150,Brejo de Areia,2724,
MA,2102200,Buriti,18614,
MA,2102309,Buriti Bravo,5885,
MA,2102325,Buriticupu,29448,
MA,2102358,Buritirana,10638,
MA,2102374,Cachoeira Grande,4654,
MA,2102408,Cajapió,6708,
MA,2102507,Cajari,14054,
MA,2102556,Campestre do Maranhão,2748,
MA,2102606,Cândido Mendes,6594,
MA,2102705,Cantanhede,7489,
MA,2102754,Capinzal do Norte,5088,
MA,2102804,Carolina,7722,
MA,2102903,Carutapera,5782,
MA,2103000,Caxias,36595,
MA,2103109,Cedral,7900,
MA,2103125,Central do Maranhão,3801,
MA,2103158,Centro do Guilherme,5493,
MA,2103174,Centro Novo do Maranhão,12100,
MA,2103208,Chapadinha,20468,
MA,2103257,Cidelândia,7645,
MA,2103307,Codó,36993,
MA,2103406,Coelho Neto,8021,
MA,2103505,Colinas,13557,
MA,2103554,Conceição do Lago-Açu,7567,
MA,2103604,Coroatá,18668,
MA,2103703,Cururupu,10382,
MA,2103752,Davinópolis,2092,
MA,2103802,Dom Pedro,7420,
MA,2103901,Duque Bacelar,5309,
MA,2104008,Esperantinópolis,8417,
MA,2104057,Estreito,10057,
MA,2104073,Feira Nova do Maranhão,6199,
MA,2104081,Fernando Falcão,7735,
MA,2104099,Formosa da Serra Negra,11842,
MA,2104107,Fortaleza dos Nogueiras,4627,
MA,2104206,Fortuna,5594,
MA,2104305,Godofredo Viana,3912,
MA,2104404,Gonçalves Dias,9712,
MA,2104503,Governador Archer,3575,
MA,2104552,Governador Edison Lobão,8938,
MA,2104602,Governador Eugênio Barros,11301,
MA,2104628,Governador Luiz Rocha,2150,
MA,2104651,Governador Newton Bello,7630,
MA,2104677,Governador Nunes Freire,9456,
MA,2104701,Graça Aranha,3228,
MA,2104800,Grajaú,25052,
MA,2104909,Guimarães,5172,
MA,2105005,Humberto de Campos,15683,
MA,2105104,Icatu,17329,
MA,2105153,Igarapé do Meio,6343,
MA,2105203,Igarapé Grande,4377,
MA,2105302,Imperatriz,12958,
MA,2105351,Itaipava do Grajaú,10001,
MA,2105401,Itapecuru Mirim,27442,
MA,2105427,Itinga do Maranhão,7223,
MA,2105450,Jatobá,4786,
MA,2105476,Jenipapo dos Vieiras,12921,
MA,2105500,João Lisboa,5045,
MA,2105609,Joselândia,9473,
MA,2105658,Junco do Maranhão,1201,
MA,2105708,Lago da Pedra,16037,
MA,2105807,Lago do Junco,6816,
MA,2105906,Lago Verde,10360,
MA,2105922,Lagoa do Mato,6481,
MA,2105948,Lago dos Rodrigues,2945,
MA,2105963,Lagoa Grande do Maranhão,5018,
MA,2105989,Lajeado Novo,3729,
MA,2106003,Lima Campos,4630,
MA,2106102,Loreto,5030,
MA,2106201,Luís Domingues,1007,
MA,2106300,Magalhães de Almeida,8624,
MA,2106326,Maracaçumé,3326,
MA,2106359,Marajá do Sena,6893,
MA,2106375,Maranhãozinho,5045,
MA,2106409,Mata Roma,8018,
MA,2106508,Matinha,13002,
MA,2106607,Matões,17380,
MA,2106631,Matões do Norte,9115,
MA,2106672,Milagres do Maranhão,6358,
MA,2106706,Mirador,11079,
MA,2106755,Miranda do Norte,4908,
MA,2106805,Mirinzal,5187,
MA,2106904,Monção,19979,
MA,2107001,Montes Altos,4287,
MA,2107100,Morros,11063,
MA,2107209,Nina Rodrigues,8025,
MA,2107258,Nova Colinas,2675,
MA,2107308,Nova Iorque,1714,
MA,2107357,Nova Olinda do Maranhão,7272,
MA,2107407,Olho d'Água das Cunhãs,9009,
MA,2107456,Olinda Nova do Maranhão,7200,
MA,2107506,Paço do Lumiar,26310,
MA,2107605,Palmeirândia,15305,
MA,2107704,Paraibano,4357,
MA,2107803,Parnarama,21056,
MA,2107902,Passagem Franca,7098,
MA,2108009,Pastos Bons,5760,
MA,2108058,Paulino Neves,9865,
MA,2108108,Paulo Ramos,9254,
MA,2108207,Pedreiras,6511,
MA,2108256,Pedro do Rosário,16842,
MA,2108306,Penalva,17674,
MA,2108405,Peri Mirim,10135,
MA,2108454,Peritoró,13449,
MA,2108504,Pindaré-Mirim,8735,
MA,2108603,Pinheiro,31653,
MA,2108702,Pio XII,9557,
MA,2108801,Pirapemas,6342,
MA,2108900,Poção de Pedras,11330,
MA,2109007,Porto Franco,4664,
MA,2109056,Porto Rico do Maranhão,3619,
MA,2109106,Presidente Dutra,12731,
MA,2109205,Presidente Juscelino,7421,
MA,2109239,Presidente Médici,2470,
MA,2109270,Presidente Sarney,12877,
MA,2109304,Presidente Vargas,6136,
MA,2109403,Primeira Cruz,9665,
MA,2109452,Raposa,9652,
MA,2109502,Riachão,10004,
MA,2109551,Ribamar Fiquene,3641,
MA,2109601,Rosário,16324,
MA,2109700,Sambaíba,2651,
MA,2109759,Santa Filomena do Maranhão,4768,
MA,2109809,Santa Helena,19532,
MA,2109908,Santa Inês,4085,
MA,2110005,Santa Luzia,48254,
MA,2110039,Santa Luzia do Paruá,10053,
MA,2110104,Santa Quitéria do Maranhão,15050,
MA,2110203,Santa Rita,17451,
MA,2110237,Santana do Maranhão,9819,
MA,2110278,Santo Amaro do Maranhão,10190,
MA,2110302,Santo Antônio dos Lopes,8556,
MA,2110401,São Benedito do Rio Preto,6750,
MA,2110500,São Bento,17228,
MA,2110609,São Bernardo,14676,
MA,2110658,São Domingos do Azeitão,2022,
MA,2110708,São Domingos do Maranhão,16294,
MA,2110807,São Félix de Balsas,3074,
MA,2110856,São Francisco do Brejão,5425,
MA,2110906,São Francisco do Maranhão,8042,
MA,2111003,São João Batista,14576,
MA,2111029,São João do Carú,5986,
MA,2111052,São João do Paraíso,5538,
MA,2111078,São João do Soter,10592,
MA,2111102,São João dos Patos,4361,
MA,2111201,São José de Ribamar,125336,
MA,2111250,São José dos Basílios,4490,
MA,2111300,São Luís,56292,
MA,2111409,São Luís Gonzaga do Maranhão,12257,
MA,2111508,São Mateus do Maranhão,10381,
MA,2111532,São Pedro da Água Branca,1316,
MA,2111573,São Pedro dos Crentes,1988,
MA,2111607,São Raimundo das Mangabeiras,4941,
MA,2111631,São Raimundo do Doca Bezerra,4359,
MA,2111672,São Roberto,3112,
MA,2111706,São Vicente Ferrer,15432,
MA,2111722,Satubinha,8356,
MA,2111748,Senador Alexandre Costa,4092,
MA,2111763,Senador La Rocque,9259,
MA,2111789,Serrano do Maranhão,6713,
MA,2111805,Sítio Novo,11863,
MA,2111904,Sucupira do Norte,5500,
MA,2111953,Sucupira do Riachão,1751,
MA,2112001,Tasso Fragoso,3148,
MA,2112100,Timbiras,10526,
MA,2112209,Timon,20327,
MA,2112233,Trizidela do Vale,2783,
MA,2112274,Tufilândia,2864,
MA,2112308,Tuntum,21256,
MA,2112407,Turiaçu,23002,
MA,2112456,Turilândia,12493,
MA,2112506,Tutóia,34108,
MA,2112605,Urbano Santos,7199,
MA,2112704,Vargem Grande,22725,
MA,2112803,Viana,22581,
MA,2112852,Vila Nova dos Martírios,5070,
MA,2112902,Vitória do Mearim,16406,
MA,2113009,Vitorino Freire,15482,
MA,2114007,Zé Doca,19309,
MG,3100104,Abadia dos Dourados,2515,
MG,3100203,Abaeté,2986,
MG,3100302,Abre Campo,6030,
MG,3100401,Acaiaca,1367,
MG,3100500,Açucena,5471,
MG,3100609,Água Boa,8160,
MG,3100708,Água Comprida,505,
MG,3100807,Aguanil,1709,
MG,3100906,Águas Formosas,4161,
MG,3101003,Águas Vermelhas,3781,
MG,3101102,Aimorés,5259,
MG,3101201,Aiuruoca,3039,
MG,3101300,Alagoa,1599,
MG,3101409,Albertina,901,
MG,3101508,Além Paraíba,2282,
MG,3101607,Alfenas,4598,
MG,3101631,Alfredo Vasconcelos,2044,
MG,3101706,Almenara,7025,
MG,3101805,Alpercata,1512,
MG,3101904,Alpinópolis,3498,
MG,3102001,Alterosa,3715,
MG,3102050,Alto Caparaó,1333,
MG,3102100,Alto Rio Doce,7089,
MG,3102209,Alvarenga,2325,
MG,3102308,Alvinópolis,3828,
MG,3102407,Alvorada de Minas,2096,
MG,3102506,Amparo do Serra,2411,
MG,3102605,Andradas,9254,
MG,3102704,Cachoeira de Pajeú,4498,
MG,3102803,Andrelândia,2363,
MG,3102852,Angelândia,3967,
MG,3102902,Antônio Carlos,3288,
MG,3103009,Antônio Dias,4893,
MG,3103108,Antônio Prado de Minas,668,
MG,3103207,Araçaí,460,
MG,3103306,Aracitaba,417,
MG,3103405,Araçuaí,12578,
MG,3103504,Araguari,7218,
MG,3103603,Arantina,190,
MG,3103702,Araponga,5111,
MG,3103751,Araporã,246,
MG,3103801,Arapuá,687,
MG,3103900,Araújos,1071,
MG,3104007,Araxá,1388,
MG,3104106,Arceburgo,1330,
MG,3104205,Arcos,2636,
MG,3104304,Areado,2206,
MG,3104403,Argirita,709,
MG,3104452,Aricanduva,3075,
MG,3104502,Arinos,6820,
MG,3104601,Astolfo Dutra,1167,
MG,3104700,Ataléia,7256,
MG,3104809,Augusto de Lima,2036,
MG,3104908,Baependi,5060,
MG,3105004,Baldim,2846,
MG,3105103,Bambuí,3409,
MG,3105202,Bandeira,2610,
MG,3105301,Bandeira do Sul,468,
MG,3105400,Barão de Cocais,2656,
MG,3105509,Barão de Monte Alto,1603,
MG,3105608,Barbacena,10716,
MG,3105707,Barra Longa,3830,
MG,3105905,Barroso,620,
MG,3106002,Bela Vista de Minas,626,
MG,3106101,Belmiro Braga,2304,
MG,3106200,Belo Horizonte,0,
MG,3106309,Belo Oriente,3715,
MG,3106408,Belo Vale,4241,
MG,3106507,Berilo,8412,
MG,3106606,Bertópolis,1767,
MG,3106655,Berizal,1885,
MG,3106705,Betim,2758,
MG,3106804,Bias Fortes,2294,
MG,3106903,Bicas,696,
MG,3107000,Biquinhas,991,
MG,3107109,Boa Esperança,6325,
MG,3107208,Bocaina de Minas,2611,
MG,3107307,Bocaiúva,10054,
MG,3107406,Bom Despacho,2661,
MG,3107505,Bom Jardim de Minas,925,
MG,3107604,Bom Jesus da Penha,1062,
MG,3107703,Bom Jesus do Amparo,2975,
MG,3107802,Bom Jesus do Galho,5340,
MG,3107901,Bom Repouso,4778,
MG,3108008,Bom Sucesso,3049,
MG,3108107,Bonfim,3486,
MG,3108206,Bonfinópolis de Minas,1728,
MG,3108255,Bonito de Minas,7464,
MG,3108305,Borda da Mata,3400,
MG,3108404,Botelhos,3554,
MG,3108503,Botumirim,3027,
MG,3108552,Brasilândia de Minas,1854,
MG,3108602,Brasília de Minas,10538,
MG,3108701,Brás Pires,2414,
MG,3108800,Braúnas,3437,
MG,3108909,Brasópolis,6770,
MG,3109006,Brumadinho,5331,
MG,3109105,Bueno Brandão,5218,
MG,3109204,Buenópolis,2525,
MG,3109253,Bugre,2461,
MG,3109303,Buritis,6637,
MG,3109402,Buritizeiro,3292,
MG,3109451,Cabeceira Grande,1156,
MG,3109501,Cabo Verde,6196,
MG,3109600,Cachoeira da Prata,126,
MG,3109709,Cachoeira de Minas,3970,
MG,3109808,Cachoeira Dourada,280,
MG,3109907,Caetanópolis,1829,
MG,3110004,Caeté,5314,
MG,3110103,Caiana,2350,
MG,3110202,Cajuri,1951,
MG,3110301,Caldas,5894,
MG,3110400,Camacho,1696,
MG,3110509,Camanducaia,5611,
MG,3110608,Cambuí,4129,
MG,3110707,Cambuquira,2145,
MG,3110806,Campanário,913,
MG,3110905,Campanha,2107,
MG,3111002,Campestre,9727,
MG,3111101,Campina Verde,4891,
MG,3111150,Campo Azul,2133,
MG,3111200,Campo Belo,2918,
MG,3111309,Campo do Meio,1417,
MG,3111408,Campo Florido,1662,
MG,3111507,Campos Altos,1293,
MG,3111606,Campos Gerais,8444,
MG,3111705,Canaã,2769,
MG,3111804,Canápolis,1185,
MG,3111903,Cana Verde,1521,
MG,3112000,Candeias,4389,
MG,3112059,Cantagalo,1716,
MG,3112109,Caparaó,3203,
MG,3112208,Capela Nova,2623,
MG,3112307,Capelinha,10050,
MG,3112406,Capetinga,1170,
MG,3112505,Capim Branco,791,
MG,3112604,Capinópolis,988,
MG,3112653,Capitão Andrade,1352,
MG,3112703,Capitão Enéas,2686,
MG,3112802,Capitólio,1681,
MG,3112901,Caputira,5251,
MG,3113008,Caraí,15152,
MG,3113107,Caranaíba,2112,
MG,3113206,Carandaí,5141,
MG,3113305,Carangola,6237,
MG,3113404,Caratinga,14765,
MG,3113503,Carbonita,2410,
MG,3113602,Careaçu,1596,
MG,3113701,Carlos Chagas,7105,
MG,3113800,Carmésia,1135,
