População Economicamente Ativa (PEA) - Total
Sigla,Código,Município,2010,
CE,2310605,Penaforte,3967,
CE,2310704,Pentecoste,13036,
CE,2310803,Pereiro,6048,
CE,2310852,Pindoretama,7852,
CE,2310902,Piquet Carneiro,5303,
CE,2310951,Pires Ferreira,3054,
CE,2311009,Poranga,4067,
CE,2311108,Porteiras,5989,
CE,2311207,Potengi,4223,
CE,2311231,Potiretama,2730,
CE,2311264,Quiterianópolis,7916,
CE,2311306,Quixadá,32172,
CE,2311355,Quixelô,6667,
CE,2311405,Quixeramobim,29444,
CE,2311504,Quixeré,7757,
CE,2311603,Redenção,10629,
CE,2311702,Reriutaba,6335,
CE,2311801,Russas,33304,
CE,2311900,Saboeiro,6436,
CE,2311959,Salitre,6340,
CE,2312007,Santana do Acaraú,9757,
CE,2312106,Santana do Cariri,6522,
CE,2312205,Santa Quitéria,15412,
CE,2312304,São Benedito,19358,
CE,2312403,São Gonçalo do Amarante,17996,
CE,2312502,São João do Jaguaribe,3101,
CE,2312601,São Luís do Curu,4804,
CE,2312700,Senador Pompeu,11139,
CE,2312809,Senador Sá,3085,
CE,2312908,Sobral,84255,
CE,2313005,Solonópole,7184,
CE,2313104,Tabuleiro do Norte,11310,
CE,2313203,Tamboril,8570,
CE,2313252,Tarrafas,3291,
CE,2313302,Tauá,23417,
CE,2313351,Tejuçuoca,5882,
CE,2313401,Tianguá,30616,
CE,2313500,Trairi,20466,
CE,2313559,Tururu,4587,
CE,2313609,Ubajara,13889,
CE,2313708,Umari,1925,
CE,2313757,Umirim,6139,
CE,2313807,Uruburetama,8448,
CE,2313906,Uruoca,4592,
CE,2313955,Varjota,6651,
CE,2314003,Várzea Alegre,14422,
CE,2314102,Viçosa do Ceará,22742,
CE,2399919,Entre Rios,,
CE,2399929,Mecejana,,
CE,2399939,Vertentes,,
DF,5300108,Brasília,1402349,
ES,3200102,Afonso Cláudio,17311,
ES,3200136,Águia Branca,5680,
ES,3200169,Água Doce do Norte,5291,
ES,3200201,Alegre,15867,
ES,3200300,Alfredo Chaves,8121,
ES,3200359,Alto Rio Novo,3257,
ES,3200409,Anchieta,12636,
ES,3200508,Apiacá,3616,
ES,3200607,Aracruz,42923,
ES,3200706,Atilio Vivacqua,4788,
ES,3200805,Baixo Guandu,14311,
ES,3200904,Barra de São Francisco,19886,
ES,3201001,Boa Esperança,7732,
ES,3201100,Bom Jesus do Norte,4373,
ES,3201159,Brejetuba,7007,
ES,3201209,Cachoeiro de Itapemirim,95456,
ES,3201308,Cariacica,172676,
ES,3201407,Castelo,19514,
ES,3201506,Colatina,61722,
ES,3201605,Conceição da Barra,13109,
ES,3201704,Conceição do Castelo,6683,
ES,3201803,Divino de São Lourenço,2397,
ES,3201902,Domingos Martins,20329,
ES,3202009,Dores do Rio Preto,3093,
ES,3202108,Ecoporanga,11000,
ES,3202207,Fundão,8630,
ES,3202256,Governador Lindenberg,5583,
ES,3202306,Guaçuí,14106,
ES,3202405,Guarapari,52423,
ES,3202454,Ibatiba,11633,
ES,3202504,Ibiraçu,5794,
ES,3202553,Ibitirama,4727,
ES,3202603,Iconha,7430,
ES,3202652,Irupi,6637,
ES,3202702,Itaguaçu,8127,
ES,3202801,Itapemirim,13169,
ES,3202900,Itarana,6891,
ES,3203007,Iúna,14242,
ES,3203056,Jaguaré,13306,
ES,3203106,Jerônimo Monteiro,4925,
ES,3203130,João Neiva,7522,
ES,3203163,Laranja da Terra,5835,
ES,3203205,Linhares,75133,
ES,3203304,Mantenópolis,6079,
ES,3203320,Marataízes,14899,
ES,3203346,Marechal Floriano,7991,
ES,3203353,Marilândia,6247,
ES,3203403,Mimoso do Sul,13628,
ES,3203502,Montanha,9068,
ES,3203601,Mucurici,2634,
ES,3203700,Muniz Freire,9218,
ES,3203809,Muqui,7053,
ES,3203908,Nova Venécia,25149,
ES,3204005,Pancas,9899,
ES,3204054,Pedro Canário,11194,
ES,3204104,Pinheiros,12280,
ES,3204203,Piúma,9111,
ES,3204252,Ponto Belo,2735,
ES,3204302,Presidente Kennedy,4618,
ES,3204351,Rio Bananal,9780,
ES,3204401,Rio Novo do Sul,5633,
ES,3204500,Santa Leopoldina,6096,
ES,3204559,Santa Maria de Jetibá,21934,
ES,3204609,Santa Teresa,12786,
ES,3204658,São Domingos do Norte,4145,
ES,3204708,São Gabriel da Palha,17596,
ES,3204807,São José do Calçado,5020,
ES,3204906,São Mateus,56094,
ES,3204955,São Roque do Canaã,6061,
ES,3205002,Serra,209491,
ES,3205010,Sooretama,11857,
ES,3205036,Vargem Alta,10454,
ES,3205069,Venda Nova do Imigrante,11479,
ES,3205101,Viana,30541,
ES,3205150,Vila Pavão,5539,
ES,3205176,Vila Valério,7693,
ES,3205200,Vila Velha,220530,
ES,3205309,Vitória,178008,
ES,3299919,Riacho,,
ES,3299929,Ponte do Itabapoana,,
GO,5200050,Abadia de Goiás,3679,
GO,5200100,Abadiânia,7652,
GO,5200134,Acreúna,10655,
GO,5200159,Adelândia,1286,
GO,5200175,Água Fria de Goiás,2458,
GO,5200209,Água Limpa,951,
GO,5200258,Águas Lindas de Goiás,77174,
GO,5200308,Alexânia,10926,
GO,5200506,Aloândia,1047,
GO,5200555,Alto Horizonte,2262,
GO,5200605,Alto Paraíso de Goiás,3908,
GO,5200803,Alvorada do Norte,4108,
GO,5200829,Amaralina,1431,
GO,5200852,Americano do Brasil,2749,
GO,5200902,Amorinópolis,1831,
GO,5201108,Anápolis,172283,
GO,5201207,Anhanguera,573,
GO,5201306,Anicuns,9834,
GO,5201405,Aparecida de Goiânia,248591,
GO,5201454,Aparecida do Rio Doce,1106,
GO,5201504,Aporé,2021,
GO,5201603,Araçu,1618,
GO,5201702,Aragarças,8946,
GO,5201801,Aragoiânia,4464,
GO,5202155,Araguapaz,3961,
GO,5202353,Arenópolis,2134,
GO,5202502,Aruanã,3929,
GO,5202601,Aurilândia,1841,
GO,5202809,Avelinópolis,861,
GO,5203104,Baliza,1682,
GO,5203203,Barro Alto,4633,
GO,5203302,Bela Vista de Goiás,13218,
GO,5203401,Bom Jardim de Goiás,3685,
GO,5203500,Bom Jesus de Goiás,10008,
GO,5203559,Bonfinópolis,3831,
GO,5203575,Bonópolis,1661,
GO,5203609,Brazabrantes,1654,
GO,5203807,Britânia,2736,
GO,5203906,Buriti Alegre,4823,
GO,5203939,Buriti de Goiás,1264,
GO,5203962,Buritinópolis,1416,
GO,5204003,Cabeceiras,3217,
GO,5204102,Cachoeira Alta,6450,
GO,5204201,Cachoeira de Goiás,718,
GO,5204250,Cachoeira Dourada,3992,
GO,5204300,Caçu,7250,
GO,5204409,Caiapônia,8652,
GO,5204508,Caldas Novas,37910,
GO,5204557,Caldazinha,1693,
GO,5204607,Campestre de Goiás,1472,
GO,5204656,Campinaçu,1620,
GO,5204706,Campinorte,5272,
GO,5204805,Campo Alegre de Goiás,3229,
GO,5204854,Campo Limpo de Goiás,3050,
GO,5204904,Campos Belos,8409,
GO,5204953,Campos Verdes,2194,
GO,5205000,Carmo do Rio Verde,4439,
GO,5205059,Castelândia,1895,
GO,5205109,Catalão,48652,
GO,5205208,Caturaí,2424,
GO,5205307,Cavalcante,3294,
GO,5205406,Ceres,11351,
GO,5205455,Cezarina,3604,
GO,5205471,Chapadão do Céu,3966,
GO,5205497,Cidade Ocidental,28548,
GO,5205513,Cocalzinho de Goiás,7623,
GO,5205521,Colinas do Sul,1594,
GO,5205703,Córrego do Ouro,1409,
GO,5205802,Corumbá de Goiás,5259,
GO,5205901,Corumbaíba,4095,
GO,5206206,Cristalina,23300,
GO,5206305,Cristianópolis,1386,
GO,5206404,Crixás,7277,
GO,5206503,Cromínia,1523,
GO,5206602,Cumari,1374,
GO,5206701,Damianópolis,1730,
GO,5206800,Damolândia,1426,
GO,5206909,Davinópolis,1298,
GO,5207105,Diorama,1414,
GO,5207253,Doverlândia,4160,
GO,5207352,Edealina,2035,
GO,5207402,Edéia,6427,
GO,5207501,Estrela do Norte,1769,
GO,5207535,Faina,3528,
GO,5207600,Fazenda Nova,3005,
GO,5207808,Firminópolis,5449,
GO,5207907,Flores de Goiás,4625,
GO,5208004,Formosa,52358,
GO,5208103,Formoso,2070,
GO,5208152,Gameleira de Goiás,1791,
GO,5208301,Divinópolis de Goiás,1765,
GO,5208400,Goianápolis,5266,
GO,5208509,Goiandira,2593,
GO,5208608,Goianésia,32504,
GO,5208707,Goiânia,748569,
GO,5208806,Goianira,17778,
GO,5208905,Goiás,12283,
GO,5209101,Goiatuba,17577,
GO,5209150,Gouvelândia,2581,
GO,5209200,Guapó,6948,
GO,5209291,Guaraíta,1122,
GO,5209408,Guarani de Goiás,1758,
GO,5209457,Guarinos,1113,
GO,5209606,Heitoraí,1613,
GO,5209705,Hidrolândia,9155,
GO,5209804,Hidrolina,1882,
GO,5209903,Iaciara,5280,
GO,5209937,Inaciolândia,2769,
GO,5209952,Indiara,6776,
GO,5210000,Inhumas,25969,
GO,5210109,Ipameri,11938,
GO,5210158,Ipiranga de Goiás,1525,
GO,5210208,Iporá,16429,
GO,5210307,Israelândia,1455,
GO,5210406,Itaberaí,19248,
GO,5210562,Itaguari,2618,
GO,5210604,Itaguaru,2745,
GO,5210802,Itajá,2675,
GO,5210901,Itapaci,9194,
GO,5211008,Itapirapuã,3886,
GO,5211206,Itapuranga,13471,
GO,5211305,Itarumã,3523,
GO,5211404,Itauçu,4647,
GO,5211503,Itumbiara,49613,
GO,5211602,Ivolândia,1284,
GO,5211701,Jandaia,3218,
GO,5211800,Jaraguá,22356,
GO,5211909,Jataí,46586,
GO,5212006,Jaupaci,1498,
GO,5212055,Jesúpolis,1009,
GO,5212105,Joviânia,3897,
GO,5212204,Jussara,10037,
GO,5212253,Lagoa Santa,651,
GO,5212303,Leopoldo de Bulhões,3804,
GO,5212501,Luziânia,85753,
GO,5212600,Mairipotaba,1126,
GO,5212709,Mambaí,2673,
GO,5212808,Mara Rosa,5425,
GO,5212907,Marzagão,1025,
GO,5212956,Matrinchã,2287,
GO,5213004,Maurilândia,5816,
GO,5213053,Mimoso de Goiás,1067,
GO,5213087,Minaçu,14444,
GO,5213103,Mineiros,29208,
GO,5213400,Moiporá,809,
GO,5213509,Monte Alegre de Goiás,3031,
GO,5213707,Montes Claros de Goiás,4617,
GO,5213756,Montividiu,5921,
GO,5213772,Montividiu do Norte,1337,
GO,5213806,Morrinhos,22351,
GO,5213855,Morro Agudo de Goiás,1287,
GO,5213905,Mossâmedes,2210,
GO,5214002,Mozarlândia,6885,
GO,5214051,Mundo Novo,3462,
GO,5214101,Mutunópolis,1762,
GO,5214408,Nazário,4042,
GO,5214507,Nerópolis,12584,
GO,5214606,Niquelândia,19587,
GO,5214705,Nova América,1185,
GO,5214804,Nova Aurora,1099,
GO,5214838,Nova Crixás,5800,
GO,5214861,Nova Glória,3614,
GO,5214879,Nova Iguaçu de Goiás,1575,
GO,5214903,Nova Roma,1607,
GO,5215009,Nova Veneza,4455,
GO,5215207,Novo Brasil,1848,
GO,5215231,Novo Gama,44531,
GO,5215256,Novo Planalto,1946,
GO,5215306,Orizona,8677,
GO,5215405,Ouro Verde de Goiás,2013,
GO,5215504,Ouvidor,2715,
GO,5215603,Padre Bernardo,12495,
GO,5215652,Palestina de Goiás,1590,
GO,5215702,Palmeiras de Goiás,13549,
GO,5215801,Palmelo,1173,
GO,5215900,Palminópolis,1839,
GO,5216007,Panamá,1400,
GO,5216304,Paranaiguara,4747,
GO,5216403,Paraúna,5529,
GO,5216452,Perolândia,1519,
GO,5216809,Petrolina de Goiás,5135,
GO,5216908,Pilar de Goiás,1275,
GO,5217104,Piracanjuba,12564,
GO,5217203,Piranhas,5782,
GO,5217302,Pirenópolis,12072,
GO,5217401,Pires do Rio,14845,
GO,5217609,Planaltina,39240,
GO,5217708,Pontalina,8997,
GO,5218003,Porangatu,20112,
GO,5218052,Porteirão,1742,
GO,5218102,Portelândia,1822,
GO,5218300,Posse,14402,
GO,5218391,Professor Jamil,1566,
GO,5218508,Quirinópolis,23371,
GO,5218607,Rialma,5266,
GO,5218706,Rianápolis,2242,
GO,5218789,Rio Quente,1955,
GO,5218805,Rio Verde,96492,
GO,5218904,Rubiataba,8946,
GO,5219001,Sanclerlândia,3896,
GO,5219100,Santa Bárbara de Goiás,2921,
GO,5219209,Santa Cruz de Goiás,1836,
GO,5219258,Santa Fé de Goiás,2631,
GO,5219308,Santa Helena de Goiás,19658,
GO,5219357,Santa Isabel,1657,
GO,5219407,Santa Rita do Araguaia,3484,
GO,5219456,Santa Rita do Novo Destino,1412,
GO,5219506,Santa Rosa de Goiás,1300,
GO,5219605,Santa Tereza de Goiás,1497,
GO,5219704,Santa Terezinha de Goiás,4869,
GO,5219712,Santo Antônio da Barra,1973,
GO,5219738,Santo Antônio de Goiás,2571,
GO,5219753,Santo Antônio do Descoberto,29015,
GO,5219803,São Domingos,3626,
GO,5219902,São Francisco de Goiás,3244,
GO,5220009,São João d'Aliança,5583,
GO,5220058,São João da Paraúna,781,
GO,5220108,São Luís de Montes Belos,15911,
GO,5220157,São Luíz do Norte,2339,
GO,5220207,São Miguel do Araguaia,10623,
GO,5220264,São Miguel do Passa Quatro,1876,
GO,5220280,São Patrício,926,
GO,5220405,São Simão,9038,
GO,5220454,Senador Canedo,45803,
GO,5220504,Serranópolis,3831,
GO,5220603,Silvânia,10465,
GO,5220686,Simolândia,2824,
GO,5220702,Sítio d'Abadia,1282,
GO,5221007,Taquaral de Goiás,2089,
GO,5221080,Teresina de Goiás,1336,
GO,5221197,Terezópolis de Goiás,3370,
GO,5221304,Três Ranchos,1533,
GO,5221403,Trindade,53532,
GO,5221452,Trombas,1725,
GO,5221502,Turvânia,2131,
GO,5221551,Turvelândia,2285,
GO,5221577,Uirapuru,1304,
GO,5221601,Uruaçu,19416,
GO,5221700,Uruana,6700,
GO,5221809,Urutaí,1586,
GO,5221858,Valparaíso de Goiás,67466,
GO,5221908,Varjão,2004,
GO,5222005,Vianópolis,6636,
GO,5222054,Vicentinópolis,3919,
GO,5222203,Vila Boa,1998,
GO,5222302,Vila Propício,2197,
MA,2100055,Açailândia,43724,
MA,2100105,Afonso Cunha,1164,
MA,2100154,Água Doce do Maranhão,2922,
MA,2100204,Alcântara,7692,
MA,2100303,Aldeias Altas,8121,
MA,2100402,Altamira do Maranhão,2678,
MA,2100436,Alto Alegre do Maranhão,7644,
MA,2100477,Alto Alegre do Pindaré,8266,
MA,2100501,Alto Parnaíba,4074,
MA,2100550,Amapá do Maranhão,2402,
MA,2100600,Amarante do Maranhão,14357,
MA,2100709,Anajatuba,10160,
MA,2100808,Anapurus,5763,
MA,2100832,Apicum-Açu,5878,
MA,2100873,Araguanã,3836,
MA,2100907,Araioses,12490,
MA,2100956,Arame,9420,
MA,2101004,Arari,10502,
MA,2101103,Axixá,4255,
MA,2101202,Bacabal,41638,
MA,2101251,Bacabeira,5812,
MA,2101301,Bacuri,6873,
MA,2101350,Bacurituba,1291,
MA,2101400,Balsas,36481,
MA,2101509,Barão de Grajaú,6464,
MA,2101608,Barra do Corda,29883,
MA,2101707,Barreirinhas,19802,
MA,2101731,Belágua,1772,
MA,2101772,Bela Vista do Maranhão,4512,
MA,2101806,Benedito Leite,1954,
MA,2101905,Bequimão,6917,
MA,2101939,Bernardo do Mearim,2407,
MA,2101970,Boa Vista do Gurupi,2310,
MA,2102002,Bom Jardim,13362,
MA,2102036,Bom Jesus das Selvas,8805,
MA,2102077,Bom Lugar,5327,
MA,2102101,Brejo,8098,
MA,2102150,Brejo de Areia,2254,
MA,2102200,Buriti,8916,
MA,2102309,Buriti Bravo,7742,
MA,2102325,Buriticupu,21583,
MA,2102358,Buritirana,5632,
MA,2102374,Cachoeira Grande,2382,
MA,2102408,Cajapió,3966,
MA,2102507,Cajari,5055,
MA,2102556,Campestre do Maranhão,5386,
MA,2102606,Cândido Mendes,7270,
MA,2102705,Cantanhede,5728,
MA,2102754,Capinzal do Norte,3227,
MA,2102804,Carolina,9782,
MA,2102903,Carutapera,8923,
MA,2103000,Caxias,61590,
MA,2103109,Cedral,4223,
MA,2103125,Central do Maranhão,3181,
MA,2103158,Centro do Guilherme,3889,
MA,2103174,Centro Novo do Maranhão,5492,
MA,2103208,Chapadinha,24512,
MA,2103257,Cidelândia,5442,
MA,2103307,Codó,44485,
MA,2103406,Coelho Neto,15879,
MA,2103505,Colinas,15472,
MA,2103554,Conceição do Lago-Açu,5653,
MA,2103604,Coroatá,21353,
MA,2103703,Cururupu,12936,
MA,2103752,Davinópolis,4465,
MA,2103802,Dom Pedro,8514,
MA,2103901,Duque Bacelar,2809,
MA,2104008,Esperantinópolis,7686,
MA,2104057,Estreito,15172,
MA,2104073,Feira Nova do Maranhão,2930,
MA,2104081,Fernando Falcão,3255,
MA,2104099,Formosa da Serra Negra,5553,
MA,2104107,Fortaleza dos Nogueiras,4240,
MA,2104206,Fortuna,5162,
MA,2104305,Godofredo Viana,4790,
MA,2104404,Gonçalves Dias,5511,
MA,2104503,Governador Archer,3751,
MA,2104552,Governador Edison Lobão,6834,
MA,2104602,Governador Eugênio Barros,5918,
MA,2104628,Governador Luiz Rocha,2536,
MA,2104651,Governador Newton Bello,4157,
MA,2104677,Governador Nunes Freire,9980,
MA,2104701,Graça Aranha,1976,
MA,2104800,Grajaú,24159,
MA,2104909,Guimarães,4629,
MA,2105005,Humberto de Campos,6996,
MA,2105104,Icatu,7352,
MA,2105153,Igarapé do Meio,4868,
MA,2105203,Igarapé Grande,5321,
MA,2105302,Imperatriz,119275,
MA,2105351,Itaipava do Grajaú,4982,
MA,2105401,Itapecuru Mirim,21139,
MA,2105427,Itinga do Maranhão,10207,
MA,2105450,Jatobá,3011,
MA,2105476,Jenipapo dos Vieiras,5118,
MA,2105500,João Lisboa,7356,
MA,2105609,Joselândia,5023,
MA,2105658,Junco do Maranhão,1603,
MA,2105708,Lago da Pedra,16539,
MA,2105807,Lago do Junco,4004,
MA,2105906,Lago Verde,6322,
MA,2105922,Lagoa do Mato,4445,
MA,2105948,Lago dos Rodrigues,3108,
MA,2105963,Lagoa Grande do Maranhão,3702,
MA,2105989,Lajeado Novo,2316,
MA,2106003,Lima Campos,4851,
MA,2106102,Loreto,3358,
MA,2106201,Luís Domingues,2070,
MA,2106300,Magalhães de Almeida,6576,
MA,2106326,Maracaçumé,6786,
MA,2106359,Marajá do Sena,2200,
MA,2106375,Maranhãozinho,5149,
MA,2106409,Mata Roma,3573,
MA,2106508,Matinha,8467,
MA,2106607,Matões,9955,
MA,2106631,Matões do Norte,4410,
MA,2106672,Milagres do Maranhão,3230,
MA,2106706,Mirador,5155,
MA,2106755,Miranda do Norte,9182,
MA,2106805,Mirinzal,6256,
MA,2106904,Monção,11587,
MA,2107001,Montes Altos,3120,
MA,2107100,Morros,6759,
MA,2107209,Nina Rodrigues,3315,
MA,2107258,Nova Colinas,1338,
MA,2107308,Nova Iorque,1829,
MA,2107357,Nova Olinda do Maranhão,6936,
MA,2107407,Olho d'Água das Cunhãs,6487,
MA,2107456,Olinda Nova do Maranhão,4002,
MA,2107506,Paço do Lumiar,47547,
MA,2107605,Palmeirândia,7840,
MA,2107704,Paraibano,7285,
MA,2107803,Parnarama,11196,
MA,2107902,Passagem Franca,5726,
MA,2108009,Pastos Bons,7290,
MA,2108058,Paulino Neves,5988,
MA,2108108,Paulo Ramos,7116,
MA,2108207,Pedreiras,17022,
MA,2108256,Pedro do Rosário,9042,
MA,2108306,Penalva,12879,
MA,2108405,Peri Mirim,4428,
MA,2108454,Peritoró,4030,
MA,2108504,Pindaré-Mirim,12824,
MA,2108603,Pinheiro,32901,
MA,2108702,Pio XII,8064,
MA,2108801,Pirapemas,5117,
MA,2108900,Poção de Pedras,7811,
MA,2109007,Porto Franco,9741,
MA,2109056,Porto Rico do Maranhão,2302,
MA,2109106,Presidente Dutra,19603,
MA,2109205,Presidente Juscelino,3052,
MA,2109239,Presidente Médici,1946,
MA,2109270,Presidente Sarney,6463,
MA,2109304,Presidente Vargas,3732,
MA,2109403,Primeira Cruz,3807,
MA,2109452,Raposa,10382,
MA,2109502,Riachão,6873,
MA,2109551,Ribamar Fiquene,2514,
MA,2109601,Rosário,16029,
MA,2109700,Sambaíba,2202,
MA,2109759,Santa Filomena do Maranhão,1969,
MA,2109809,Santa Helena,16200,
MA,2109908,Santa Inês,32083,
MA,2110005,Santa Luzia,25706,
MA,2110039,Santa Luzia do Paruá,10035,
MA,2110104,Santa Quitéria do Maranhão,10525,
MA,2110203,Santa Rita,12384,
MA,2110237,Santana do Maranhão,1865,
MA,2110278,Santo Amaro do Maranhão,5336,
MA,2110302,Santo Antônio dos Lopes,5365,
MA,2110401,São Benedito do Rio Preto,4406,
MA,2110500,São Bento,15920,
MA,2110609,São Bernardo,9136,
MA,2110658,São Domingos do Azeitão,2022,
MA,2110708,São Domingos do Maranhão,12506,
MA,2110807,São Félix de Balsas,1390,
MA,2110856,São Francisco do Brejão,3402,
MA,2110906,São Francisco do Maranhão,4622,
MA,2111003,São João Batista,5386,
MA,2111029,São João do Carú,4449,
MA,2111052,São João do Paraíso,4076,
MA,2111078,São João do Soter,6163,
MA,2111102,São João dos Patos,11743,
MA,2111201,São José de Ribamar,71342,
MA,2111250,São José dos Basílios,2659,
MA,2111300,São Luís,502567,
MA,2111409,São Luís Gonzaga do Maranhão,6679,
MA,2111508,São Mateus do Maranhão,14885,
MA,2111532,São Pedro da Água Branca,4495,
MA,2111573,São Pedro dos Crentes,1592,
MA,2111607,São Raimundo das Mangabeiras,6901,
MA,2111631,São Raimundo do Doca Bezerra,1933,
MA,2111672,São Roberto,1687,
MA,2111706,São Vicente Ferrer,6383,
MA,2111722,Satubinha,3995,
MA,2111748,Senador Alexandre Costa,3690,
MA,2111763,Senador La Rocque,6391,
MA,2111789,Serrano do Maranhão,2556,
MA,2111805,Sítio Novo,5400,
MA,2111904,Sucupira do Norte,3458,
MA,2111953,Sucupira do Riachão,1471,
MA,2112001,Tasso Fragoso,2562,
MA,2112100,Timbiras,8548,
MA,2112209,Timon,65569,
MA,2112233,Trizidela do Vale,7301,
MA,2112274,Tufilândia,1923,
MA,2112308,Tuntum,16076,
MA,2112407,Turiaçu,9963,
MA,2112456,Turilândia,9675,
MA,2112506,Tutóia,20463,
MA,2112605,Urbano Santos,7681,
MA,2112704,Vargem Grande,13603,
MA,2112803,Viana,22346,
MA,2112852,Vila Nova dos Martírios,4920,
MA,2112902,Vitória do Mearim,11066,
MA,2113009,Vitorino Freire,12663,
MA,2114007,Zé Doca,18854,
MG,3100104,Abadia dos Dourados,3460,
MG,3100203,Abaeté,11486,
MG,3100302,Abre Campo,6375,
MG,3100401,Acaiaca,1664,
MG,3100500,Açucena,4143,
MG,3100609,Água Boa,7204,
MG,3100708,Água Comprida,1110,
MG,3100807,Aguanil,2067,
MG,3100906,Águas Formosas,8805,
MG,3101003,Águas Vermelhas,4858,
MG,3101102,Aimorés,11675,
MG,3101201,Aiuruoca,3295,
MG,3101300,Alagoa,1375,
MG,3101409,Albertina,1725,
MG,3101508,Além Paraíba,16947,
MG,3101607,Alfenas,38696,
MG,3101631,Alfredo Vasconcelos,2769,
MG,3101706,Almenara,18356,
MG,3101805,Alpercata,2872,
MG,3101904,Alpinópolis,9458,
MG,3102001,Alterosa,7001,
MG,3102050,Alto Caparaó,3087,
MG,3102100,Alto Rio Doce,5165,
MG,3102209,Alvarenga,1547,
MG,3102308,Alvinópolis,7005,
MG,3102407,Alvorada de Minas,1303,
MG,3102506,Amparo do Serra,2161,
MG,3102605,Andradas,21732,
MG,3102704,Cachoeira de Pajeú,3570,
MG,3102803,Andrelândia,5687,
MG,3102852,Angelândia,4129,
MG,3102902,Antônio Carlos,4979,
MG,3103009,Antônio Dias,3620,
MG,3103108,Antônio Prado de Minas,766,
MG,3103207,Araçaí,1063,
MG,3103306,Aracitaba,766,
MG,3103405,Araçuaí,15470,
MG,3103504,Araguari,57890,
MG,3103603,Arantina,1056,
MG,3103702,Araponga,4158,
MG,3103751,Araporã,2845,
MG,3103801,Arapuá,1468,
MG,3103900,Araújos,4706,
MG,3104007,Araxá,51142,
MG,3104106,Arceburgo,4976,
MG,3104205,Arcos,19149,
MG,3104304,Areado,7040,
MG,3104403,Argirita,1372,
MG,3104452,Aricanduva,2287,
MG,3104502,Arinos,7881,
MG,3104601,Astolfo Dutra,6652,
MG,3104700,Ataléia,6347,
MG,3104809,Augusto de Lima,2375,
MG,3104908,Baependi,8714,
MG,3105004,Baldim,3671,
MG,3105103,Bambuí,12184,
MG,3105202,Bandeira,2019,
MG,3105301,Bandeira do Sul,3116,
MG,3105400,Barão de Cocais,13292,
MG,3105509,Barão de Monte Alto,2047,
MG,3105608,Barbacena,58715,
MG,3105707,Barra Longa,2676,
MG,3105905,Barroso,9080,
MG,3106002,Bela Vista de Minas,4474,
MG,3106101,Belmiro Braga,1602,
MG,3106200,Belo Horizonte,1323271,
MG,3106309,Belo Oriente,10650,
MG,3106408,Belo Vale,3235,
MG,3106507,Berilo,5052,
MG,3106606,Bertópolis,1920,
MG,3106655,Berizal,1873,
MG,3106705,Betim,201129,
MG,3106804,Bias Fortes,2023,
MG,3106903,Bicas,5825,
MG,3107000,Biquinhas,1157,
MG,3107109,Boa Esperança,18772,
MG,3107208,Bocaina de Minas,2693,
MG,3107307,Bocaiúva,22741,
MG,3107406,Bom Despacho,24781,
MG,3107505,Bom Jardim de Minas,2931,
MG,3107604,Bom Jesus da Penha,2142,
MG,3107703,Bom Jesus do Amparo,2725,
MG,3107802,Bom Jesus do Galho,5888,
MG,3107901,Bom Repouso,5589,
MG,3108008,Bom Sucesso,8060,
MG,3108107,Bonfim,2962,
MG,3108206,Bonfinópolis de Minas,2596,
MG,3108255,Bonito de Minas,3778,
MG,3108305,Borda da Mata,8936,
MG,3108404,Botelhos,8011,
MG,3108503,Botumirim,2757,
MG,3108552,Brasilândia de Minas,6865,
MG,3108602,Brasília de Minas,14217,
MG,3108701,Brás Pires,1759,
MG,3108800,Braúnas,2166,
MG,3108909,Brasópolis,7168,
MG,3109006,Brumadinho,17914,
MG,3109105,Bueno Brandão,6100,
MG,3109204,Buenópolis,4944,
MG,3109253,Bugre,1477,
MG,3109303,Buritis,11106,
MG,3109402,Buritizeiro,12535,
MG,3109451,Cabeceira Grande,3063,
MG,3109501,Cabo Verde,7633,
MG,3109600,Cachoeira da Prata,1928,
MG,3109709,Cachoeira de Minas,5415,
MG,3109808,Cachoeira Dourada,1270,
MG,3109907,Caetanópolis,5269,
MG,3110004,Caeté,19060,
MG,3110103,Caiana,2541,
MG,3110202,Cajuri,1740,
MG,3110301,Caldas,7389,
MG,3110400,Camacho,1486,
MG,3110509,Camanducaia,11510,
MG,3110608,Cambuí,14462,
MG,3110707,Cambuquira,6489,
MG,3110806,Campanário,1492,
MG,3110905,Campanha,8234,
MG,3111002,Campestre,11969,
MG,3111101,Campina Verde,9565,
MG,3111150,Campo Azul,1697,
MG,3111200,Campo Belo,26444,
MG,3111309,Campo do Meio,5884,
MG,3111408,Campo Florido,3626,
MG,3111507,Campos Altos,7613,
MG,3111606,Campos Gerais,14521,
MG,3111705,Canaã,2291,
MG,3111804,Canápolis,6064,
MG,3111903,Cana Verde,2704,
MG,3112000,Candeias,7875,
MG,3112059,Cantagalo,1821,
MG,3112109,Caparaó,2526,
MG,3112208,Capela Nova,2156,
MG,3112307,Capelinha,17336,
MG,3112406,Capetinga,3568,
MG,3112505,Capim Branco,4226,
MG,3112604,Capinópolis,7921,
MG,3112653,Capitão Andrade,2058,
MG,3112703,Capitão Enéas,5582,
MG,3112802,Capitólio,4571,
MG,3112901,Caputira,4207,
MG,3113008,Caraí,9153,
MG,3113107,Caranaíba,1323,
